class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
pos,377980,,0,,0,0,0,0,0,0,33506,9021890,11951914,978188,3594,0,11457512,0,44,0,480,1200,19009858,16269374,3690464,2419800,0,0,0,0,0,0,0,0,0,0,0,4437070,12606562,4629322,316138,0,12324,5960,8218,12750,1117544,20392182,440072,40,2,0,8824608,3284138,1649456,1133026,1028462,1691846,3991546,386010,0,0,22704070,0,5692,2860,1338,11457512,290826,1725556,1955538,498520,479980,190560,206340,150180,113840,122520,120980,345320,377980.45,22704070,22704070,22493300,143797,3371772,68286,891620,21989092,1209600,0,,,,20046020.16,0.0,1914508.8,0,0,0,0,1296,1920098,12322014,6891374,749442,82334,21958,576,,0,22704070,,18072,3070,789740,1058496,1174486,15512978,3401104,31146,0,0,,,,,,,,,,11740,1248,0,0,0,0,0,0,0,0,166846,452268,92814,0,0,857512,139806,15674040,5011406,0,0,0,0,203466080,6219.96,7988,2025374,3471826,2572632,1218068,2497658,3569782,2368020,1659396,2528658,77678,0,0
neg,82190,,526,448,0,0,0,0,0,0,2856,126522,5135398,1681870,80190,1694,2910652,127224,0,0,0,0,5022610,3365470,2295396,1470880,0,0,0,0,1810,446,0,0,0,0,0,382,241376,2508674,4278098,0,10566,11278,11518,392826,5428798,1173480,64,0,0,0,3035502,1680452,598106,393358,298362,257252,322412,442926,160,0,7319434,182,1404,500,226,2910652,124544,749000,1531618,362420,532300,437800,353140,323280,261300,,,4220,82190.27,7319434,7319434,7266438,37673,5132,110752,41640,7028530,1209600,274946,2,238,0,5611194.24,0.0,1410579.84,0,0,0,0,0,9024,1573184,4676202,722054,41916,5990,160,6,14,7319434,,14514,1684,172652,756516,499292,4586038,962672,34938,224,0,906,1076,5360478,149284,0,54220,120,18,5732288,6450,376,0,0,0,0,0,0,0,0,82348,99078,37028,0,0,243738,36756,28066940,2862262,0,0,0,0,2525530,3533.96,3774,1478460,1531124,1093776,673716,2109692,26662,18014,15006,79864,2216,0,0
pos,403372,,,,,,0,0,0,0,47174,2017268,6739072,3368016,351526,22586,31950832,3994184,1094,,466,820,42658156,22493988,48125890,19704964,,0,92428,0,,,0,0,0,0,15818,12508162,14586,0,7076,0,19702,3694,65164,4826388,6866908,763784,2,0,0,0,6040762,2840772,862928,573716,458972,439894,434484,472278,376508,45328,90803546,,,,,31950832,2111576,11745470,36201684,641140,671300,587060,613440,707500,728360,712520,652640,554180,403372.82,90803546,90803546,13204152,48542,,,1058180,12545642,1209600,,,,,48318205.44,0.0,37032530.88,102400,,0,0,0,100512,2370836,5841792,3442594,680480,101980,7448,,,90803546,,28366,9672,1758754,7609092,3048628,90772,336,22,0,0,,,,,,,,,,,,,,,,,,,,1743638,,,,,,,,,,,,,,0.4,0,5221328,4921742,1455276,353394,492592,95294,5400,382,234,0,,
neg,698,2,22,,0,0,0,0,0,228,42520,18496,30670,0,0,0,34342,0,0,0,5762,13430,108658,102502,127990,4484,0,0,0,0,10,14,0,0,0,0,0,0,0,5056,86858,0,964,1104,1340,2950,2936,64452,16628,1540,0,0,59526,11350,6954,5518,2868,2024,1136,1084,1096,358,242548,38,48,8,0,34342,732,115940,11652,,,,,,,,,127080,698.9,242548,242548,240532,246,0,23772,241620,92114,1209600,1342,,,,37290.24,0.0,53136.0,36,92,0,0,14556,10002,50120,16316,860,56,4,0,,20,242548,0,2042,50,70,9816,11806,34408,33150,572,0,0,,,,,,,,,,332,148,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,334.68,180,55282,5762,3056,1960,6416,5342,3530,10406,160,0,0,0
neg,41694,,224,208,0,0,0,0,0,0,119652,1069262,971604,191898,10006,758,1046538,5454,0,0,0,0,1980706,1574370,656354,346792,0,0,0,0,500,148,0,0,0,0,0,5658,1858412,499110,0,0,5766,4326,2660,42450,1176466,1130928,568,14,2,0,777568,690500,224264,163470,120084,89012,117094,180002,1186,0,2637712,108,112,186,10,1046538,38732,393360,260936,310020,292940,,,,,,,47860,41693.81,2637712,2637712,2626604,13993,3136,17586,212180,2363180,1209600,67828,2,46,0,2049997.44,0.0,311308.8,0,0,0,0,2414,513368,884898,814166,135604,10086,2484,160,54,102,2637712,,3372,552,8448,166152,88082,1041960,1028996,25234,382,2,366,412,1890842,13092,0,124,0,58,2072990,1550,150,0,0,0,0,0,0,0,0,22148,25260,6112,0,0,95652,17574,493300,59050,0,0,0,0,1693850,1112.2,1166,330840,375000,245272,143728,357704,371874,302716,188898,47148,0,0,0
neg,30500,,0,,0,0,0,0,0,0,1862,488548,1352710,349432,1816,0,1072922,0,0,0,0,0,1973628,1761454,454056,139896,0,0,0,0,0,0,0,0,0,0,0,0,1767108,355668,71592,0,6416,3240,3164,3928,496434,1681156,24,6,0,0,1204008,290470,199838,160910,145192,133036,59844,1070,0,0,2428388,0,150,116,628,1072922,26156,224294,226710,216160,230080,1310700,1310700,1310700,1310700,1310700,1310700,100,30500.25,2428388,2428388,2386052,9542,414288,116748,1280,2194368,1209600,0,,,,1847821.44,0.0,342147.84,,,0,0,0,82288,1107144,867140,122312,12770,2692,22,,0,2428388,,4588,566,32808,218670,184034,1425674,321432,6590,6,0,,,,,,,,,,1668,754,0,0,0,0,0,0,0,0,14738,17178,4140,0,0,59798,10716,5147320,722356,0,0,0,0,500270,,,361676,405352,258640,199178,465100,281284,132228,51124,39556,230,0,0
neg,40104,,390,338,0,0,0,0,0,0,2758,1073032,1400512,231138,4470,0,1111378,0,0,0,0,0,2455738,2118410,479824,247370,0,0,0,0,566,298,0,0,0,0,0,0,330778,2381130,2,0,2812,2354,4432,10794,1071556,1615480,4482,0,0,0,768148,914144,319690,251032,188288,129962,97424,43220,2,0,2936380,10,38,96,14,1111378,30482,245624,229572,176100,215980,,,,,,,79320,40103.07,2936380,2936380,2916316,14016,8728,45762,507040,2711910,1209600,86584,2,88,0,2366629.44,0.0,342917.76,0,0,0,0,0,475132,1383570,787428,57240,7388,1138,14,4,10,2936380,,4500,628,101562,140690,115854,1943294,389550,15692,140,0,732,730,2068058,382,0,1248,0,14,2408194,2908,168,0,0,0,0,0,0,0,0,19144,64410,19946,0,0,88378,12652,14454800,1583906,0,0,0,0,521570,1400.78,1442,369328,398510,439900,312636,581606,326490,157890,65696,59144,710,0,0
neg,168,,2130706452,26,0,0,0,0,0,0,110,0,19860,1230,0,0,8172,0,0,0,0,0,19828,16096,5770,1888,0,0,0,0,22,4,0,0,0,0,0,0,19590,0,1610,0,1884,34,28,60,1684,17510,0,0,0,0,12922,5776,1022,566,134,558,216,6,0,0,25630,0,12,4,0,8172,400,2522,3226,,,,,,,,,5640,168.41,25630,25630,28808,74,0,2444,25420,21200,1209600,1284,2,2,0,15042.24,0.0,4476.48,0,26,0,0,0,176,16280,3984,570,176,14,0,2,60,25630,,1746,18,74,1838,744,5026,10164,1544,46,0,40,4,15808,4106,0,24,0,22,15848,86,56,0,0,0,0,0,0,0,0,290,42,12,0,0,736,202,36240,3630,0,0,0,0,0,202.38,64,6384,6698,2746,5288,50,6,28,0,0,0,0,0
neg,38398,,2130706432,276,0,0,0,0,0,0,90256,1056306,1084004,389790,24246,1512,1085978,0,0,0,130,824,2354562,2036602,431816,255456,0,0,0,0,656,98,0,0,0,0,0,154954,1227108,1147238,116814,0,2142,1528,3864,4688,82806,2550716,370,0,0,0,730674,936970,221360,160222,125376,103896,107262,244040,16238,76,2787184,286,976,734,6,1085978,30452,213580,215300,175940,197800,,,,,,,52020,38397.72,2787184,2787184,2778166,15439,128,32342,361240,2646114,1209600,91584,2,80,0,2338628.16,0,305438.4,8,820,0,0,5368,498648,1044256,795686,281236,17448,3322,150,2,6,2787184,,4240,560,88104,150750,126490,1640406,613926,21578,60,0,420,228,1695792,95080,0,296,0,26,2361334,2240,230,0,0,0,0,0,0,0,0,17278,61242,16874,0,0,78494,10206,14500540,1456710,2329604,370,0,0,8866570,1026,1294,328736,595438,334994,177972,382274,418414,235794,87516,83742,1234,0,0
pos,1579464,,,,,,67966,1552538,7026226,19260114,29268310,20096452,3387268,59168,0,0,27384294,37722,0,,14191998,21195392,60280716,65891324,24086602,7017576,,0,0,0,,,12,0,0,0,0,0,1529120,54679122,24506350,3438,235348,115710,132836,109134,21964696,58072166,87598,554,0,0,15200144,24395494,13602656,7430088,5287282,3744862,3666846,4902312,1685378,802980,98581870,,,,,27384294,881634,6320046,17730394,567040,461440,428440,439260,458980,475480,542880,456440,225420,1579463.31,98581870,98581870,82131916,393367,,,401780,80718042,1209600,,,,,81119994.24,0.0,15708890.88,35840,,601672,6806796,21051576,15591354,22117154,12627758,1805536,113518,2678,0,,,98581870,,81728,18432,7372006,6761344,5861698,57683128,2864342,75332,32,0,,,,,,,,,,,,,,,,,,,,603760,,,,,,,,,,,,,,1.5,0,14503804,8300226,4939664,2111012,6686138,30963610,9353244,3519476,340820,48,,
neg,10,,20,10,0,0,0,0,0,0,64,4490,1514,0,0,0,2728,0,300,0,0,0,7582,5058,6514,596,0,0,0,0,10,2,0,0,0,0,0,0,6068,0,0,0,106,14,24,22,926,4976,0,0,0,0,5210,506,214,94,18,14,12,0,0,0,14114,0,0,2,0,2728,202,4352,2146,,,,,,,,,6380,9.33,14114,14114,14248,11,316,1268,13960,6068,1209600,444,0,4,0,2110.08,0.0,3910.08,0,14,0,0,0,1800,3050,1100,86,32,0,0,0,6,14114,,114,8,18,208,492,1916,2340,826,146,0,24,8,1454,32,0,0,0,0,3538,84,36,0,0,0,0,0,0,0,0,144,34,4,0,0,100,26,1440,720,12876,64,0,0,0,75.2,42,4170,1756,126,14,2,0,0,0,0,0,0,0
neg,80356,,1258,1078,0,0,0,0,0,0,1660,293404,3388310,1298732,79122,6070,2572360,0,0,0,0,0,4642844,4237930,689820,316288,0,0,0,0,2862,480,0,0,0,0,0,93246,1940120,2726164,307768,0,5510,2728,6648,627244,3936200,488962,6,0,0,0,1711074,1176034,446692,337014,280384,259020,350070,506976,34,0,5333502,28,370,202,10,2572360,56180,315334,371522,132580,146280,123260,236960,,,,,41660,80355.46,5333502,5333502,5284952,35720,4962,43094,484780,5067298,1209600,133586,0,160,0,4324427.52,0.0,737850.24,0,0,0,0,0,3954,1298652,2782432,920518,53536,7794,412,0,6,5333502,,8302,918,69268,439162,252784,2683314,1595930,17570,50,0,1784,1318,4247864,71152,80,21518,0,0,4360620,3510,222,0,0,0,0,0,0,0,0,30612,52782,9784,0,0,116418,24884,93420,31214,0,0,0,0,1606710,2058.78,2102,774170,775750,535852,269420,670424,754296,472886,267488,482690,64322,0,0
neg,38656,,0,,0,0,0,0,0,0,2006,88476,1829378,771698,3530,0,1296652,0,0,0,0,0,2381458,2076752,468502,225220,0,0,0,0,0,0,0,0,0,0,0,0,537108,2157980,0,0,2286,486,980,77436,2056526,557364,10,0,0,0,1201140,468280,273132,244384,229864,264230,14058,0,0,0,2850838,0,192,172,114,1296652,40176,239588,227800,182060,210360,,,,,,,67780,38655.93,2850838,2850838,2835042,14998,14980,37064,422460,2695088,1209600,0,,,,2395801.92,0.0,295027.2,0,0,0,0,0,5178,539072,1467058,644254,33336,5576,614,,0,2850838,,5498,694,52336,160864,133128,1539214,782478,20816,60,0,,,,,,,,,,2106,102,0,0,0,0,0,0,0,0,21720,39092,7896,0,0,111482,14188,6275740,753010,0,0,0,0,382360,1400.38,1740,310592,574774,447828,222120,521912,360716,145006,57378,54460,302,0,0
neg,41270,,0,,0,0,0,0,0,0,53076,1048494,1261086,377612,40084,3702,1336124,0,120,0,0,0,2419328,2106320,432256,279574,0,0,0,0,0,0,0,0,0,0,0,6454,569182,2106302,102116,0,2932,442,742,952,23588,2755320,72,6,0,0,818936,737012,254160,197238,160984,152640,178034,279478,5572,0,2851956,282,318,376,142,1336124,46756,248962,182520,178580,194680,,,,,,,55280,41269.31,2851956,2851956,2859158,18920,265584,40742,428240,2784054,1209600,0,,,,2497814.4,0.0,282137.28,0,140,0,0,2614,413238,1040122,990368,305448,29140,2864,260,,8,2851956,,4922,390,61324,190530,136864,1414606,955720,19410,288,0,,,,,,,,,,1528,86,0,0,0,0,0,0,0,0,25382,47932,7598,0,0,121114,19532,5415300,1140914,0,0,0,0,12085770,893.86,996,299632,629896,428002,220002,425728,330430,188132,103470,150076,8686,0,0
neg,32286,,0,,0,0,0,0,0,0,32078,1423066,1331156,119076,3766,0,1344308,0,0,0,830,1166,2568816,2255934,444698,252854,0,0,526,0,0,0,0,0,0,0,0,1016,968380,226392,1713354,0,4746,4178,7198,17224,1692914,1182866,12,4,0,0,1211632,478540,219592,220708,169620,126564,159870,216602,93566,12448,3015184,104,458,660,90,1344308,41270,160054,282794,176100,180120,1310700,1310700,1310700,1310700,1310700,1310700,80120,32286.85,3015184,3015184,2980896,,143146,55274,587220,2909142,1209600,0,,,,2244037.44,0.0,660786.24,,,0,0,9314,480604,1678304,642306,73454,19830,4992,338,,0,3015184,,3626,714,248418,282824,263290,1893092,214142,3034,2,0,,,,,,,,,,5288,106,0,0,0,0,0,0,0,0,23928,21978,4678,0,0,102448,14120,4536020,784262,0,0,0,0,3340460,,,690186,739108,359698,175834,530252,298874,92722,17626,4842,0,0,0
pos,1045490,,,,,,0,996,111432,3778394,18469638,23668228,12927420,3567724,403606,34086,22995382,42818,292,,2219310,3605488,49673592,46524170,13890326,4654510,,0,1928,0,,,0,0,0,48604,272322,1336868,9319816,46093472,5890442,0,71624,42076,114332,248170,38112370,24372944,8,0,0,0,8397552,16331666,16225762,9127404,4333132,2408182,1645692,1509662,1365564,1616908,65796438,,,,,22995382,746494,5105514,8683136,376400,202280,274340,313660,298620,253260,260860,232740,117000,1045489.3,65796438,65796438,65823212,306999,,,312320,62961524,1209600,,,,,53110944.0,0.0,9805970.88,134,9784,4814,463618,6087012,13720510,19973232,15465716,6144528,1021164,77946,2984,,,65796438,,67390,15976,4176320,3036084,6717002,46148580,2731540,68632,0,0,1458,6884,25407676,8856330,1450,115472,0,0,26131128,,,,,,,,,,,413660,,,,,,,,,,,,,,36621.34,27030,10193830,8061054,4441508,1997368,3958548,5570006,10227484,18340700,170916,110,,
neg,25582,,0,,0,0,0,0,0,0,244,115106,1176418,344710,0,0,848812,0,0,0,0,0,1437732,1248180,447762,158824,0,0,0,0,0,0,0,0,0,0,1892,127948,775022,694862,36754,0,4346,3220,4208,6500,1077870,540328,6,0,0,0,641072,230208,142606,103394,88542,134962,285704,9990,0,0,1885802,0,32,134,206,848812,24346,302462,142138,219140,1310700,1310700,1310700,1310700,1310700,1310700,1310700,224980,25581.69,1885802,1885802,1866862,11037,128430,65350,672520,1636478,1209600,0,,,,1476269.76,0.0,156030.72,,,0,0,0,3606,525522,940926,144686,17184,4302,252,,0,1885802,,3834,270,27032,99260,64598,1110180,328016,3286,2,0,,,,,,,,,,1026,56,0,0,0,0,0,0,0,0,13792,25192,5370,0,0,75888,10856,1761620,443142,0,0,0,0,0,,,169450,311416,237338,105798,217704,232376,234554,106130,21712,0,0,0
neg,41646,,192,164,0,0,0,0,0,0,4044,679038,1761358,440734,22064,524,1370156,2036,0,0,0,0,2430590,2008394,653760,347964,0,0,0,0,634,122,0,0,0,0,0,80562,1607598,1219602,0,0,3246,2256,2978,134618,1955232,809372,60,0,0,0,1127470,575816,191800,147768,134278,139300,173072,416248,2010,0,3085164,32,270,342,8,1370156,52932,319414,331658,259080,266020,,,,,,,121040,41645.55,3085164,3085164,3080536,20237,3644,61182,658420,2907762,1209600,95714,0,196,0,2455747.2,0.0,449653.44,0,0,0,0,0,81176,1032066,1543152,226728,19404,5048,188,2,12,3085164,,5266,674,100282,248526,192476,1782210,564340,13946,42,0,374,318,948396,52506,32,194,0,0,2485088,2248,272,0,0,0,0,0,0,0,0,29564,54456,9590,0,0,146978,22016,3144060,470740,0,0,0,0,2058790,1385.8,1536,469400,677472,358936,142730,268164,263876,204488,171212,343748,7736,0,0
neg,60950,,0,,0,0,0,0,0,5208,929874,5303838,6696730,2426124,103648,0,7206254,0,0,0,17786,27832,14130942,13092990,1505282,965332,0,0,0,0,0,0,0,0,0,0,0,0,14387642,1076744,1036,0,5448,876,1568,2108,5620,14551276,898516,10,0,0,9986634,2916454,579138,309960,298330,399578,844158,131170,0,0,15654340,0,258,230,20,7206254,141918,366448,1136704,110980,100940,113880,114060,122200,130740,123200,110200,103720,60949.14,15654340,15654340,15686722,40427,536292,108314,1127180,15465422,1209600,0,,,,5597889.6,9834891.84,21711.36,2,774,0,0,82692,773674,3122068,7395990,3903352,178014,9348,284,,394,15654340,,10394,1594,109154,6647850,856736,5133612,2656740,49342,0,0,,,,,,,,,,22910,362,0,0,0,0,0,0,60396920,15434342,89324,63082,8846,0,0,252830,28228,15564960,2426706,0,0,0,0,1457200,2638.5,3150,9928410,2872176,1577948,554420,464428,63610,3778,332,320,0,0,0
neg,122,0,0,22,0,0,0,0,0,0,8,4290,13884,1762,0,0,7636,0,0,0,0,0,22356,16258,26914,940,0,0,0,0,0,0,0,0,0,0,0,0,0,5164,14780,0,178,112,104,464,674,12196,6216,0,0,0,16168,1764,478,498,274,424,232,52,8,46,49296,0,0,0,0,7636,478,22514,4354,,,,,,,,,26440,122.63,49296,49296,48740,73,0,4484,48580,20112,1209600,0,2,14,0,10168.32,0.0,8910.72,0,42,0,0,0,2614,13374,3590,364,2,0,0,0,0,49296,0,1072,16,68,794,3594,12638,1756,6,0,0,14,280,10046,846,0,0,0,0,10934,0,2,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,128,10184,5132,860,358,268,888,894,1360,0,0,0,0
pos,695994,,,,,,0,0,0,55620,1190014,2406704,2654968,190640,6104,0,30746644,154572,402,,248428,488246,64433246,53994294,20596998,10304200,,0,185644,0,,,1769754,740312,476838,174168,133332,131930,181448,2539358,356910,0,7328,4408,7264,121698,5067472,1281252,14628,0,0,0,3262426,1210306,559028,414950,388106,362616,232360,73554,704,0,85291506,,,,,30746644,1026298,8748078,11823802,319980,347260,326760,342440,289980,277580,288080,265480,104560,695993.19,,,6608430,31203,,,456420,6504050,1209600,,,,,69538630.08,0.0,13983552.0,18944,,0,0,74516,1113542,3627196,1523946,138200,23354,3282,14,,,,,6230,26952,809876,482260,2464090,2637700,76932,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,1073478,3141688,1397742,495544,361646,28610,5130,212,0,0,,
neg,50210,,214,204,0,0,0,0,0,0,29282,978484,2278464,238206,7586,0,1496170,0,0,0,0,0,3010270,2459750,805362,498546,0,0,0,0,788,184,0,0,0,0,0,155860,1597356,1169254,609552,0,2320,1470,2262,62976,2740518,720370,2106,0,0,0,1137900,744658,341616,263986,280190,528758,234914,0,0,0,3816014,0,346,594,60,1496170,48910,489416,310472,210520,286680,261320,,,,,,41560,50210.22,3816014,3816014,3815322,24100,1560,13888,181900,3532022,1209600,149870,4,66,0,3086552.64,0,443467.2,0,0,0,0,202,219718,1300734,1730950,263498,11954,4166,800,7632,7650,3816014,,3560,400,80692,266628,159892,2250252,725494,44704,400,0,334,382,3092956,30724,0,36856,0,0,3119738,1754,186,0,0,0,0,0,0,0,0,28172,67056,10510,0,0,128534,24824,42120,6446,0,0,0,0,10210270,985.42,1024,464886,809698,588968,288610,468818,325802,227200,144590,207028,6422,0,0
pos,73930,0,,,0,0,0,582,77060,979600,2907448,3705254,3356456,1409006,140104,24,8707060,0,0,,492680,849298,12635564,6824638,8788952,6077162,36,0,25980,0,18472,6566,0,0,0,0,0,0,0,2303944,10271590,0,7268,3582,3400,3666,160648,8472642,2432172,1368634,123522,0,7794798,2642318,573240,376108,268052,201612,209670,365016,112958,31762,21916844,626,1826,4518,0,8707060,499786,1040078,7743946,585140,586200,599580,584520,582800,585880,545760,590600,57260,73929.15,21916844,21916844,21873922,49186,0,,130880,21263858,1209600,971668,,,,7450808.64,12164005.44,1634619.84,4,1042,28320,215594,416866,877238,2312086,3537500,3395192,1429000,273534,90204,,1436,21916844,0,6112,728,36714,2343194,614202,7836722,1643034,94828,0,0,,,,,,,,,,240482,25106,,,,,,,,,347824,15248,4696,159329018,1611090,161478,227054,0,0,20180754,35292,0,0,,,1564,8240746,2707062,573934,147600,275068,113242,95412,420180,2290,0,0,0
neg,56,0,6,8,0,0,0,0,0,0,2346,3692,2130,0,0,0,3212,0,132,0,0,0,18432,16758,8400,188,0,0,0,0,8,44,0,0,0,0,0,0,0,2408,5760,0,1172,14,24,20,26,5090,1822,0,0,0,4578,2238,290,146,312,454,60,86,4,0,26864,0,2,2,0,3212,176,7168,1216,,,,,,,,,8260,55.54,26864,26864,28426,37,0,2598,26720,8194,1209600,452,0,10,0,4939.2,24.96,2174.4,0,14,0,0,1242,4282,1694,942,8,0,0,0,0,4,26864,0,1126,22,10,24,338,2016,3952,664,16,0,2,56,4780,232,0,0,0,0,5366,36,86,0,0,110,48,0,6,0,0,136,0,0,0,0,218,50,20,2,0,0,0,0,0,110.54,54,3400,2358,1196,278,254,366,140,176,0,0,0,0
neg,42124,,1834,1602,0,0,0,0,0,0,572,175818,1665648,1849838,111766,376,1633888,0,0,0,0,0,3437922,3089066,433184,315956,0,0,0,0,6580,644,0,0,0,0,0,2470,174074,3315240,312234,0,1896,228,754,165534,3187888,447604,114,0,0,0,1517402,977288,436360,323862,287242,238278,23586,0,0,0,3871304,0,490,252,12,1633888,49228,179204,253272,129760,135140,134780,,,,,,29800,42123.44,3871304,3871304,3884964,13792,9138,21432,238280,3804018,1209600,184814,2,46,0,3057730.56,0.0,742987.2,0,0,0,0,0,55034,267436,1302234,1914286,253438,10800,790,22,30,3871304,,3846,368,2810,651960,235652,1874164,1029826,5392,0,0,2726,1240,2997292,169192,0,1018,0,16,3079590,4648,718,0,0,0,0,0,0,0,0,21004,22110,7944,0,0,163256,34972,3895920,455884,0,0,0,0,2123490,703.8,842,772994,1397526,414466,142220,253438,193410,179960,191646,255990,2368,0,0
pos,176346,0,6982,5922,0,0,0,0,65836,1630616,6046848,8558602,3968884,1505456,226574,9498,9383512,62856,0,0,333186,588808,16831678,13634210,6167358,3167918,2,0,0,0,12492,662,0,0,0,0,0,0,0,11303786,10708528,0,76870,57096,115770,252764,893158,18717854,1037794,861006,2,0,11880844,3578322,1332820,949220,754338,620842,535542,453510,230214,1676662,23334738,4392,3532,11184,444,9383512,333218,1549580,4605254,330380,252020,315720,314280,348540,479600,409580,359020,71820,176346.98,23334738,23334738,23120580,93881,5442,10950,324340,22020288,1209600,805308,2520,410,0,12745801.92,4301268.48,4953680.64,2834,7114,4476,173284,1546138,3046078,6818106,5035720,2172564,1337050,1191700,687198,266,302,23334738,0,23138,2884,5299354,3383890,1627112,8260900,3315736,98514,786,0,11016,1042,12114810,2107980,40,112848,0,0,13123484,46552,800,4334400,5418598,0,0,0,0,0,0,218208,71196,14194,0,0,747882,123950,546180,94506,0,0,0,0,28429950,7061.74,7040,9531556,4754898,2428526,720862,1189150,1710512,1018248,626354,32208,0,0,0
neg,2290,,2130706436,180,0,0,0,0,0,0,248,7180,114656,22190,0,0,60044,0,0,0,0,0,137246,122936,25234,9902,0,0,0,0,60,38,0,0,0,0,0,5242,107484,8694,22854,0,342,116,112,194,14872,128638,0,0,0,0,66904,54676,17212,4808,540,92,42,0,0,0,162530,4,692,14,0,60044,1760,15416,9764,,,,,,,,,24780,2290.28,162530,162530,163886,477,0,15930,162020,144274,1209600,3836,2,4,0,126611.52,0.0,17470.08,0,40,0,0,0,1626,79260,59602,3134,580,72,0,2,10,162530,,362,48,830,10062,2378,51524,76698,2324,48,0,186,148,127334,46878,0,12,0,36,127376,228,44,0,0,0,0,0,0,0,0,1020,1054,298,0,0,4668,690,680720,68050,150386,12,0,0,1290290,150.6,134,18674,17144,16048,9100,26466,55196,1468,156,22,0,0,0
neg,1048,0,158,,0,0,0,0,0,4244,103830,46142,2646,0,0,0,65502,0,0,0,6892,9898,160250,146268,111614,10200,0,0,0,0,108,230,0,0,0,0,0,0,0,80998,75864,0,968,362,462,3320,2874,146174,2702,0,0,0,102932,24054,14470,6782,3144,2912,1230,758,398,182,278882,18,6,14,0,65502,1440,93450,17234,,,,,,,,,110240,1048.04,278882,278882,268834,365,0,27228,277540,157288,1209600,3202,,,,71144.64,5729.28,78859.2,2,116,0,2518,65376,35248,40428,12384,730,128,50,0,,32,278882,0,1848,72,1286,27946,14102,81636,26590,3382,0,0,,,,,,,,,,314,72,0,0,0,5784,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,28970,457.16,218,87122,16768,14026,16478,15812,5212,1106,150,176,12,0,0
neg,14,,80,62,0,0,0,0,0,0,12684,11822,1674,0,0,0,11680,0,34,0,574,1468,34048,27748,14726,1798,0,0,0,0,46,66,0,0,0,0,0,0,0,0,26180,0,1288,50,54,54,2288,22446,0,0,0,0,15592,6842,2246,686,148,142,110,404,10,0,49402,24,8,40,0,11680,604,7206,7232,,,,,,,,,14080,13.61,49402,49402,48166,66,0,4490,48820,26180,1209600,1406,0,38,0,13656.96,1537.92,9896.64,,,0,0,6258,16140,2430,1206,138,8,0,0,4,10,49402,,1146,30,70,270,952,3364,16242,4072,34,0,88,98,13530,1794,0,112,0,0,14630,106,80,0,0,10,1536,0,0,0,0,524,0,0,0,0,880,168,0,0,0,0,0,0,0,,,13300,6614,2140,726,722,358,184,2136,0,0,0,0
neg,856,,54,54,0,0,0,0,0,32922,42366,4058,1046,0,0,0,15594,0,0,0,20614,29776,49674,60130,25596,3888,0,0,0,0,264,130,0,0,0,0,0,0,0,31660,48732,0,168,60,114,60,40768,39208,14,0,0,0,30002,43958,5566,186,74,32,94,452,28,0,95978,76,12,54,0,15594,674,10866,14594,,,,,,,,,25020,855.82,95978,95978,96008,276,0,9278,95280,80392,1209600,2904,2,18,0,54419.52,0.0,24778.56,0,18,0,21238,43740,12694,1440,1228,34,18,0,0,0,4,95978,,1206,42,918,3124,27112,47758,232,0,0,0,124,346,55818,13002,0,2,0,0,56034,176,232,0,0,0,0,0,0,0,0,920,0,0,0,0,1772,306,211160,21092,0,0,0,0,0,109.68,130,26862,17092,7786,1948,4884,5746,2388,13686,0,0,0,0
